,date,maxO3,T6,T9,T12,T15,T18,Ne6,Ne9,Ne12,Ne15,Ne18,Vdir6,Vvit6,Vdir9,Vvit9,Vdir12,Vvit12,Vdir15,Vvit15,Vdir18,Vvit18,Vx,maxO3v,maxO3l
1250,2001-08-31,59.0,12.1,16.5,20.3,20.3,17.8,2.0,5.0,7.0,6.0,6.0,270.0,3.0,300.0,5.0,310.0,7.0,330.0,9.0,330.0,5.0,-5.3623,76.0,78.0
1251,2001-09-01,78.0,12.2,17.7,20.2,21.5,19.4,5.0,5.0,5.0,3.0,4.0,40.0,1.0,360.0,3.0,10.0,3.0,360.0,4.0,20.0,5.0,0.5209,59.0,76.0
1252,2001-09-02,76.0,10.0,17.3,22.7,24.6,20.9,4.0,4.0,5.0,6.0,5.0,0.0,0.0,260.0,3.0,280.0,3.0,270.0,2.0,10.0,4.0,-2.9544,78.0,55.0
1253,2001-09-03,55.0,14.5,15.3,16.8,19.2,17.5,8.0,8.0,7.0,5.0,2.0,240.0,1.0,290.0,2.0,290.0,2.0,340.0,7.0,360.0,5.0,-1.8794,76.0,71.0
1254,2001-09-04,71.0,13.6,15.9,19.2,19.5,17.2,7.0,7.0,5.0,3.0,3.0,260.0,4.0,310.0,8.0,360.0,8.0,350.0,8.0,340.0,5.0,0.0,55.0,66.0
1255,2001-09-05,66.0,9.0,16.2,18.9,19.3,17.7,1.0,2.0,5.0,6.0,2.0,290.0,2.0,340.0,4.0,350.0,5.0,20.0,5.0,350.0,5.0,-0.8682,71.0,59.0
1256,2001-09-06,59.0,14.5,18.3,18.3,19.0,17.2,8.0,7.0,7.0,7.0,1.0,230.0,3.0,280.0,4.0,320.0,3.0,340.0,5.0,350.0,5.0,-1.9284,66.0,68.0
1257,2001-09-07,68.0,10.9,16.9,20.8,22.5,20.8,7.0,6.0,5.0,7.0,7.0,290.0,2.0,330.0,3.0,300.0,4.0,310.0,4.0,350.0,4.0,-3.4641,59.0,63.0
1260,2001-09-10,84.92826880934989,8.1,14.5,16.4,18.1,15.7,7.0,3.0,7.0,5.0,1.0,310.0,1.0,70.0,1.0,320.0,3.0,320.0,3.0,360.0,3.0,-1.9284,85.0370588235294,62.0
1261,2001-09-11,62.0,7.8,14.8,19.1,20.1,18.1,7.0,3.0,7.0,6.0,4.0,300.0,1.0,300.0,2.0,10.0,3.0,10.0,3.0,350.0,4.0,0.5209,85.0370588235294,78.0
1262,2001-09-12,78.0,9.0,14.2,22.2,22.0,19.3,3.0,5.0,5.0,6.0,7.0,170.0,1.0,300.0,1.0,270.0,5.0,270.0,5.0,250.0,5.0,-5.0,62.0,74.0
1263,2001-09-13,74.0,15.5,15.8,18.7,19.1,15.0,8.0,8.0,7.0,7.0,6.0,240.0,4.0,310.0,6.0,280.0,7.0,290.0,8.0,280.0,5.0,-6.8937,78.0,71.0
1264,2001-09-14,71.0,10.5,15.2,17.9,18.6,16.9,6.0,6.0,5.0,1.0,2.0,280.0,3.0,350.0,6.0,340.0,4.0,350.0,6.0,340.0,3.0,-1.3681,74.0,69.0
1265,2001-09-15,69.0,12.6,17.1,17.7,17.5,15.6,8.0,6.0,7.0,8.0,6.0,240.0,3.0,300.0,6.0,340.0,8.0,350.0,6.0,340.0,4.0,-2.7362,71.0,71.0
1266,2001-09-16,71.0,11.4,15.4,17.7,16.6,14.9,4.0,4.0,5.0,5.0,5.0,290.0,4.0,310.0,5.0,360.0,7.0,10.0,8.0,360.0,4.0,0.0,69.0,60.0
1267,2001-09-17,60.0,10.5,13.7,14.0,15.8,13.6,6.0,4.0,5.0,4.0,1.0,330.0,3.0,360.0,4.0,40.0,5.0,360.0,7.0,360.0,4.0,3.2139,71.0,42.0
1268,2001-09-18,42.0,11.5,12.7,14.3,14.9,14.7,7.0,8.0,7.0,7.0,7.0,310.0,3.0,330.0,5.0,320.0,5.0,330.0,5.0,330.0,4.0,-3.2139,60.0,65.0
1269,2001-09-19,65.0,12.5,14.8,16.3,15.9,15.4,7.0,7.0,7.0,7.0,7.0,280.0,3.0,300.0,5.0,300.0,7.0,300.0,6.0,300.0,4.0,-6.0622,42.0,71.0
1270,2001-09-20,71.0,13.1,15.5,18.0,17.4,16.5,8.0,7.0,7.0,6.0,3.0,230.0,3.0,260.0,4.0,310.0,4.0,360.0,5.0,360.0,3.0,-3.0642,65.0,96.0
1271,2001-09-21,96.0,7.6,11.3,19.4,20.2,18.0,9.0,3.0,3.0,3.0,3.0,0.0,0.0,350.0,1.0,70.0,4.0,50.0,5.0,60.0,4.0,3.7588,71.0,98.0
1272,2001-09-22,98.0,8.5,15.2,19.7,20.3,17.6,1.0,2.0,2.0,2.0,2.0,70.0,1.0,90.0,4.0,90.0,5.0,60.0,5.0,60.0,6.0,5.0,96.0,92.0
1273,2001-09-23,92.0,8.9,14.7,17.6,18.2,15.7,3.0,1.0,4.0,6.0,6.0,40.0,1.0,60.0,6.0,40.0,8.0,30.0,7.0,40.0,6.0,5.1423,98.0,76.0
1274,2001-09-24,76.0,9.8,13.3,17.7,17.7,15.6,6.0,7.0,7.0,6.0,8.0,300.0,1.0,290.0,1.0,230.0,1.0,210.0,1.0,290.0,2.0,-0.766,92.0,84.0
1275,2001-09-25,84.0,10.6,13.3,17.7,17.8,16.5,7.0,3.0,5.0,6.0,8.0,0.0,0.0,0.0,0.0,210.0,2.0,320.0,2.0,230.0,3.0,-1.0,76.0,71.0
1276,2001-09-26,71.0,15.6,16.6,18.0,18.5,16.8,8.0,7.0,7.0,7.0,4.716245487364621,230.0,4.0,230.0,4.0,250.0,5.0,220.0,5.0,220.0,5.0,-4.6985,84.0,77.0
1277,2001-09-27,77.0,13.5,16.2,20.8,22.1,20.0,8.0,6.0,5.0,5.0,5.0,180.0,3.0,190.0,4.0,210.0,4.0,200.0,4.0,170.0,1.0,-2.0,71.0,99.0
1278,2001-09-28,99.0,11.7,16.9,23.0,22.6,18.9,6.0,6.0,4.0,7.0,8.0,120.0,1.0,150.0,3.0,170.0,5.0,170.0,5.0,160.0,2.0,0.8682,77.0,83.0
1279,2001-09-29,83.0,16.2,16.9,19.8,22.1,18.1,8.0,6.0,5.0,3.0,1.0,180.0,2.0,270.0,4.0,290.0,4.0,270.0,4.0,240.0,3.0,-3.7588,99.0,70.0
1280,2001-09-30,70.0,14.5,15.7,18.6,20.7,18.0,8.0,7.0,7.0,7.0,8.0,180.0,4.0,180.0,5.0,190.0,6.0,210.0,8.0,220.0,8.0,-1.0419,83.0,109.0
1281,2002-04-01,109.0,7.8,10.4,14.7,15.3,14.3,8.0,6.0,6.0,5.0,5.0,0.0,0.0,160.0,2.0,230.0,4.0,270.0,2.0,220.0,1.0,-3.0642,111.0,96.0
1282,2002-04-02,96.0,7.7,11.0,18.3,19.7,18.1,7.0,5.0,7.0,2.0,7.0,0.0,0.0,120.0,3.0,140.0,4.0,160.0,7.0,200.0,5.0,2.5712,109.0,73.0
1283,2002-04-03,73.0,11.0,11.9,13.8,11.7,11.4,8.0,8.0,8.0,8.0,8.0,100.0,3.0,140.0,2.0,80.0,1.0,100.0,3.0,30.0,2.0,0.9848,96.0,84.0
1284,2002-04-04,84.0,9.9,10.6,14.6,15.5,13.0,7.0,7.0,5.0,3.0,0.0,320.0,3.0,300.0,2.0,300.0,5.0,320.0,5.0,320.0,4.0,-4.3301,73.0,78.0
1285,2002-04-05,78.0,6.8,8.6,12.9,13.9,12.5,8.0,8.0,7.0,6.0,5.0,110.0,2.0,110.0,3.0,160.0,3.0,210.0,3.0,160.0,1.0,1.0261,84.0,116.0
1286,2002-04-06,116.0,8.6,11.5,15.3,16.2,13.9,5.0,4.0,5.0,7.0,7.0,80.0,5.0,80.0,7.0,80.0,11.0,70.0,10.0,80.0,9.0,10.8329,78.0,92.0
1287,2002-04-07,92.0,8.3,8.8,12.2,8.9,8.5,7.0,8.0,8.0,8.0,8.0,70.0,8.0,70.0,8.0,80.0,11.0,180.0,6.0,70.0,10.0,10.8329,116.0,103.0
1288,2002-04-08,103.0,6.9,11.9,15.3,16.5,14.1,6.0,0.0,0.0,0.0,0.0,20.0,4.0,50.0,5.0,70.0,8.0,30.0,9.0,20.0,7.0,7.5175,92.0,100.0
1289,2002-04-09,100.0,5.1,9.8,14.8,15.3,11.8,0.0,0.0,3.0,6.0,8.0,30.0,3.0,20.0,4.0,40.0,6.0,20.0,8.0,20.0,8.0,3.8567,103.0,116.0
1290,2002-04-10,116.0,4.9,8.0,13.4,13.0,11.4,1.0,0.0,0.0,5.0,5.0,10.0,5.0,30.0,8.0,50.0,9.0,30.0,9.0,50.0,8.0,6.8944,100.0,103.0
1291,2002-04-11,103.0,5.7,9.4,11.9,13.5,12.8,5.0,5.0,7.0,5.0,7.0,30.0,5.0,40.0,6.0,50.0,8.0,50.0,9.0,50.0,6.0,6.1284,116.0,96.0
1292,2002-04-12,96.0,5.7,9.9,11.4,12.0,10.1,3.0,7.0,7.0,5.0,5.0,360.0,4.0,10.0,6.0,360.0,7.0,360.0,9.0,20.0,5.0,0.0,103.0,103.0
1293,2002-04-13,103.0,5.2,9.5,10.2,10.3,10.1,0.0,2.0,7.0,7.0,7.0,360.0,4.0,20.0,7.0,360.0,6.0,350.0,5.0,340.0,5.0,0.0,96.0,99.0
1294,2002-04-14,99.0,2.5,5.6,10.2,11.7,10.5,7.0,8.0,7.0,8.0,8.0,200.0,1.0,310.0,3.0,300.0,4.0,330.0,3.0,340.0,4.0,-3.4641,103.0,91.0
1295,2002-04-15,91.0,5.7,10.4,10.8,13.9,12.2,6.0,4.0,6.0,3.0,1.0,180.0,1.0,300.0,4.0,360.0,4.0,350.0,5.0,360.0,5.0,0.0,99.0,93.0
1296,2002-04-16,93.0,1.1,7.6,13.2,14.0,12.9,2.0,3.0,7.0,6.0,6.0,310.0,1.0,170.0,1.0,260.0,2.0,240.0,3.0,240.0,4.0,-1.9696,91.0,100.0
1297,2002-04-17,100.0,4.0,10.3,14.4,14.9,12.0,2.0,6.0,6.0,7.0,8.0,150.0,1.0,180.0,3.0,190.0,6.0,210.0,5.0,220.0,4.0,-1.0419,93.0,82.0
1298,2002-04-18,82.0,4.1,11.2,13.7,11.1,9.4,4.0,5.0,6.0,7.0,7.0,180.0,1.0,250.0,5.0,190.0,7.0,290.0,5.0,300.0,5.0,-1.2155,100.0,93.0
1299,2002-04-19,93.0,3.2,9.8,13.4,14.3,14.6,1.0,3.0,7.0,7.0,5.0,0.0,0.0,320.0,1.0,300.0,3.0,300.0,2.0,340.0,2.0,-2.5981,82.0,91.0
1300,2002-04-20,91.0,8.2,11.3,15.7,17.2,16.4,8.0,8.0,7.0,7.0,5.0,0.0,0.0,90.0,2.0,110.0,2.0,80.0,2.0,100.0,3.0,1.8794,93.0,116.0
1301,2002-04-21,116.0,7.4,14.7,17.8,19.6,18.5,5.0,5.0,5.0,3.0,2.0,120.0,1.0,140.0,2.0,150.0,3.0,180.0,1.0,90.0,3.0,1.5,91.0,125.0
1302,2002-04-22,125.0,6.1,15.1,20.2,22.3,18.2,5.0,3.0,4.0,4.0,7.0,0.0,0.0,270.0,1.0,300.0,2.0,280.0,2.0,360.0,5.0,-1.7321,116.0,73.0
1303,2002-04-23,73.0,11.0,12.0,16.5,17.9,15.5,8.0,8.0,6.0,6.0,5.0,340.0,4.0,350.0,4.0,340.0,3.0,350.0,4.0,350.0,4.0,-1.0261,125.0,108.0
1304,2002-04-24,108.0,9.9,11.5,19.3,23.1,22.7,8.0,7.0,0.0,0.0,0.0,30.0,1.0,60.0,1.0,190.0,2.0,210.0,2.0,220.0,2.0,-0.3473,73.0,85.0
1305,2002-04-25,85.0,9.8,11.8,13.4,14.6,14.2,8.0,8.0,8.0,6.0,6.0,350.0,5.0,340.0,3.0,340.0,4.0,340.0,7.0,350.0,4.0,-1.3681,108.0,97.0
1306,2002-04-26,97.0,9.3,12.0,13.6,16.2,13.1,8.0,8.0,8.0,6.0,3.0,210.0,4.0,220.0,6.0,230.0,7.0,300.0,9.0,320.0,10.0,-5.3623,85.0,89.0
1307,2002-04-27,89.0,5.8,13.0,13.5,14.1,12.2,1.0,4.0,7.0,7.0,7.0,250.0,2.0,270.0,6.0,270.0,6.0,230.0,7.0,230.0,6.0,-6.0,97.0,102.0
1308,2002-04-28,102.0,10.8,13.7,16.6,16.5,13.7,8.0,5.0,5.0,6.0,6.0,230.0,3.0,250.0,7.0,240.0,7.0,240.0,7.0,240.0,8.0,-6.0622,89.0,88.0
1309,2002-04-29,88.0,7.8,12.6,15.6,15.9,13.9,0.0,7.0,7.0,6.0,4.0,250.0,5.0,270.0,8.0,260.0,8.0,280.0,6.0,260.0,7.0,-7.8785,102.0,84.0
1310,2002-04-30,84.0,11.4,11.8,12.9,12.0,11.7,8.0,8.0,6.0,8.0,8.0,200.0,7.0,210.0,8.0,190.0,10.0,190.0,9.0,220.0,6.0,-1.7365,88.0,85.0
1311,2002-05-01,85.0,9.4,12.9,15.6,8.4,8.4,3.0,5.0,6.0,7.0,8.0,250.0,3.0,270.0,3.0,270.0,2.0,120.0,4.0,170.0,2.0,-2.0,84.0,77.0
1312,2002-05-02,77.0,5.8,10.7,12.2,11.7,12.1,5.0,6.0,8.0,7.0,6.0,180.0,1.0,290.0,2.0,300.0,6.0,80.0,2.0,20.0,5.0,-5.1962,85.0,91.0
1313,2002-05-03,91.0,4.7,12.7,15.2,15.9,13.9,0.0,6.0,6.0,5.0,1.0,300.0,2.0,340.0,5.0,350.0,7.0,360.0,7.0,340.0,6.0,-1.2155,77.0,102.0
1314,2002-05-04,102.0,5.6,11.9,14.1,14.1,13.3,3.0,6.0,6.0,5.0,2.0,310.0,2.0,360.0,3.0,340.0,5.0,40.0,5.0,30.0,4.0,-1.7101,91.0,96.0
1315,2002-05-05,96.0,3.8,11.8,13.0,13.4,10.8,3.0,2.0,7.0,7.0,6.0,270.0,1.0,360.0,3.0,350.0,6.0,350.0,6.0,360.0,4.0,-1.0419,102.0,82.0
1316,2002-05-06,82.0,7.0,10.1,13.1,13.4,12.6,7.0,7.0,7.0,7.0,8.0,300.0,2.0,0.0,0.0,130.0,2.0,80.0,3.0,60.0,3.0,1.5321,96.0,104.0
1317,2002-05-07,104.0,5.3,13.8,18.1,19.6,17.1,1.0,1.0,2.0,4.0,6.0,300.0,1.0,30.0,3.0,90.0,4.0,60.0,3.0,10.0,4.0,4.0,82.0,112.0
1318,2002-05-08,112.0,11.9,16.1,20.2,20.9,17.0,6.0,7.0,6.0,5.0,6.0,330.0,2.0,360.0,5.0,10.0,6.0,10.0,6.0,360.0,7.0,1.0419,104.0,88.0
1319,2002-05-09,88.0,11.1,11.4,12.4,12.0,11.7,8.0,8.0,8.0,8.0,8.0,360.0,4.0,10.0,5.0,360.0,5.0,340.0,4.0,360.0,3.0,0.0,112.0,116.0
1320,2002-05-10,116.0,11.3,12.7,16.4,16.3,15.5,8.0,8.0,7.0,7.0,7.0,320.0,4.0,320.0,6.0,340.0,5.0,350.0,5.0,360.0,4.0,-1.7101,88.0,95.0
1321,2002-05-11,95.0,9.9,12.6,15.1,14.8,13.9,6.0,6.0,7.0,7.0,7.0,260.0,2.0,290.0,3.0,270.0,5.0,310.0,4.0,270.0,3.0,-5.0,116.0,101.0
1322,2002-05-12,101.0,7.8,10.4,15.6,17.5,15.6,8.0,7.0,3.0,5.0,7.0,250.0,2.0,160.0,2.0,220.0,2.0,210.0,4.0,200.0,5.0,-1.2856,95.0,88.0
1323,2002-05-13,88.0,13.5,16.2,16.7,14.7,11.6,8.0,8.0,8.0,8.0,8.0,140.0,4.0,150.0,7.0,200.0,6.0,180.0,5.0,220.0,6.0,-2.0521,101.0,89.0
1324,2002-05-14,89.0,12.0,15.2,17.2,17.3,15.7,6.0,6.0,6.0,7.0,6.0,200.0,4.0,230.0,7.0,220.0,8.0,220.0,7.0,210.0,5.0,-5.1423,88.0,99.0
1325,2002-05-15,99.0,11.7,14.8,18.3,21.2,21.0,7.0,6.0,6.0,4.0,1.0,170.0,2.0,150.0,2.0,160.0,3.0,100.0,3.0,80.0,4.0,1.0261,89.0,121.0
1326,2002-05-16,121.0,15.0,21.8,27.5,29.5,27.2,2.0,4.0,5.0,4.0,6.0,110.0,2.0,140.0,3.0,140.0,4.0,140.0,5.0,120.0,4.0,2.5712,99.0,113.0
1327,2002-05-17,113.0,18.4,20.4,22.8,21.3,15.8,7.0,8.0,6.0,8.0,8.0,130.0,4.0,140.0,4.0,180.0,4.0,210.0,7.0,210.0,7.0,0.0,121.0,95.0
1328,2002-05-18,95.0,12.7,16.5,18.5,18.6,17.0,4.0,4.0,4.0,6.0,1.0,220.0,4.0,250.0,5.0,240.0,5.0,240.0,6.0,220.0,7.0,-4.3301,113.0,82.0
1329,2002-05-19,82.0,13.0,17.0,18.6,21.0,17.2,3.0,5.0,7.0,5.0,7.0,200.0,3.0,230.0,4.0,230.0,4.0,230.0,7.0,210.0,5.0,-3.0642,95.0,73.0
1330,2002-05-20,73.0,14.7,16.2,20.4,23.3,20.2,7.0,7.0,7.0,6.0,5.0,170.0,3.0,170.0,6.0,150.0,5.0,150.0,6.0,230.0,6.0,2.5,82.0,97.0
1331,2002-05-21,97.0,13.4,16.3,17.9,18.2,14.5,6.0,7.0,8.0,8.0,8.0,200.0,5.0,180.0,7.0,180.0,8.0,160.0,7.0,180.0,7.0,0.0,73.0,80.0
1332,2002-05-22,80.0,12.7,14.7,17.4,16.7,15.2,6.0,7.0,6.0,6.0,2.0,170.0,5.0,200.0,8.0,190.0,10.0,210.0,10.0,210.0,7.0,-1.7365,97.0,83.0
1333,2002-05-23,83.0,10.9,13.8,15.9,18.1,16.0,1.0,6.0,6.0,5.0,4.0,220.0,3.0,230.0,6.0,250.0,4.0,250.0,7.0,220.0,6.0,-3.7588,80.0,92.0
1334,2002-05-24,92.0,12.8,13.9,17.9,18.5,15.5,8.0,7.0,5.0,3.0,7.0,200.0,8.0,220.0,6.0,240.0,8.0,230.0,7.0,230.0,6.0,-6.9282,83.0,85.0
1335,2002-05-25,85.0,9.6,15.0,15.6,16.0,12.7,1.0,4.0,6.0,5.0,6.0,230.0,2.0,240.0,5.0,220.0,6.0,220.0,8.0,210.0,5.0,-3.8567,92.0,96.0
1336,2002-05-26,96.0,9.9,12.9,14.7,14.3,11.2,7.0,6.0,6.0,5.0,7.0,210.0,5.0,240.0,5.0,240.0,7.0,240.0,5.0,240.0,5.0,-6.0622,85.0,71.0
1337,2002-05-27,71.0,10.5,13.4,12.9,14.7,11.7,7.0,6.0,7.0,6.0,6.0,210.0,3.0,250.0,5.0,310.0,7.0,240.0,5.0,300.0,1.0,-5.3623,96.0,98.0
1338,2002-05-28,98.0,11.6,13.2,15.1,15.3,14.4,8.0,8.0,6.0,7.0,6.0,170.0,5.0,180.0,7.0,260.0,5.0,240.0,6.0,240.0,5.0,-4.924,71.0,83.0
1339,2002-05-29,83.0,9.9,14.5,16.0,17.8,16.4,6.0,7.0,5.0,7.0,3.0,220.0,3.0,240.0,5.0,230.0,4.0,240.0,5.0,270.0,2.0,-3.0642,98.0,99.0
1340,2002-05-30,99.0,8.9,15.0,17.3,19.4,19.2,1.0,4.0,7.0,5.0,3.0,250.0,1.0,270.0,2.0,340.0,2.0,300.0,2.0,250.0,2.0,-0.684,83.0,108.0
1341,2002-05-31,108.0,10.3,18.1,21.4,23.0,22.5,0.0,1.0,2.0,5.0,5.0,20.0,1.0,110.0,3.0,90.0,5.0,70.0,4.0,80.0,4.0,5.0,99.0,125.0
1342,2002-06-01,125.0,14.0,20.9,25.4,26.7,26.2,6.0,4.0,1.0,1.0,1.0,80.0,4.0,100.0,4.0,110.0,5.0,100.0,5.0,140.0,3.0,4.6985,108.0,144.0
1343,2002-06-02,144.0,16.9,22.2,26.8,27.3,26.4,5.0,7.0,6.0,7.0,6.0,100.0,2.0,130.0,1.0,170.0,5.0,190.0,4.0,240.0,3.0,0.8682,125.0,105.0
1344,2002-06-03,105.0,12.5,15.0,19.6,22.8,21.3,8.0,6.0,4.0,4.0,7.0,320.0,3.0,300.0,2.0,300.0,2.0,270.0,2.0,260.0,2.0,-1.7321,144.0,73.0
1345,2002-06-04,73.0,13.9,16.0,16.1,17.8,16.6,8.0,8.0,8.0,7.0,5.0,200.0,3.0,220.0,4.0,230.0,3.0,210.0,4.0,280.0,3.0,-2.2981,105.0,86.0
1346,2002-06-05,86.0,12.1,12.7,14.0,15.4,16.3,8.0,8.0,8.0,7.0,3.0,320.0,6.0,320.0,6.0,330.0,7.0,330.0,6.0,320.0,6.0,-3.5,73.0,87.0
1347,2002-06-06,87.0,9.8,14.0,18.8,19.4,18.3,6.0,7.0,7.0,6.0,7.0,270.0,2.0,290.0,4.0,270.0,4.0,290.0,5.0,300.0,4.0,-4.0,86.0,96.0
1348,2002-06-07,96.0,12.0,14.8,18.2,17.7,13.6,7.0,7.0,6.0,7.0,8.0,210.0,3.0,210.0,4.0,200.0,4.0,190.0,8.0,140.0,4.0,-1.3681,87.0,73.0
1349,2002-06-08,73.0,12.5,14.2,18.6,18.0,17.0,6.0,6.0,5.0,7.0,7.0,190.0,4.0,210.0,4.0,210.0,4.0,250.0,3.0,320.0,2.0,-2.0,96.0,76.0
1350,2002-06-09,76.0,11.9,14.6,13.6,13.5,16.3,6.0,7.0,8.0,8.0,5.0,220.0,3.0,210.0,6.0,200.0,8.0,200.0,8.0,270.0,5.0,-2.7362,73.0,71.0
1351,2002-06-10,71.0,12.0,15.3,16.0,15.8,14.3,7.0,6.0,7.0,8.0,8.0,220.0,3.0,240.0,5.0,230.0,6.0,240.0,6.0,210.0,5.0,-4.5963,76.0,59.0
1352,2002-06-11,59.0,11.3,14.0,13.3,16.2,16.1,2.0,7.0,8.0,8.0,8.0,270.0,3.0,220.0,3.0,180.0,4.0,200.0,4.0,210.0,4.0,0.0,71.0,57.0
1353,2002-06-12,57.0,14.9,16.7,17.9,19.6,18.7,8.0,8.0,7.0,6.0,5.0,210.0,4.0,220.0,5.0,250.0,5.0,200.0,6.0,230.0,5.0,-4.6985,59.0,59.0
1354,2002-06-13,59.0,15.2,17.1,18.4,21.4,20.6,8.0,7.0,7.0,3.0,5.0,220.0,3.0,230.0,4.0,230.0,5.0,200.0,5.0,200.0,4.0,-3.8302,57.0,104.0
1355,2002-06-14,104.0,13.8,20.2,25.1,25.5,22.3,3.0,7.0,7.0,7.0,8.0,100.0,3.0,150.0,4.0,190.0,4.0,220.0,4.0,230.0,5.0,-0.6946,59.0,77.0
1356,2002-06-15,77.0,14.8,17.5,20.2,22.0,19.5,8.0,8.0,7.0,7.0,7.0,180.0,2.0,210.0,3.0,220.0,4.0,210.0,5.0,220.0,5.0,-2.5712,104.0,102.0
1357,2002-06-16,102.0,15.5,19.2,24.4,27.2,27.0,6.0,6.0,4.0,5.0,6.0,210.0,3.0,170.0,3.0,190.0,4.0,200.0,5.0,220.0,2.0,-0.6946,77.0,138.0
1358,2002-06-17,138.0,17.5,23.4,28.3,31.3,30.6,2.0,1.0,0.0,4.0,0.0,330.0,1.0,50.0,1.0,340.0,2.0,140.0,3.0,290.0,3.0,-0.684,102.0,97.0
1359,2002-06-18,97.0,16.8,19.0,22.4,21.8,19.9,8.0,6.0,4.0,7.0,5.0,330.0,5.0,300.0,3.0,330.0,3.0,10.0,3.0,10.0,4.0,-1.5,138.0,70.0
1360,2002-06-19,70.0,14.7,16.2,18.2,19.9,16.1,8.0,8.0,8.0,8.0,8.0,350.0,3.0,20.0,4.0,10.0,4.0,20.0,4.0,360.0,4.0,0.6946,97.0,76.0
1361,2002-06-20,76.0,14.1,16.4,19.3,19.8,18.4,1.0,1.0,6.0,8.0,7.0,330.0,5.0,360.0,4.0,340.0,4.0,30.0,2.0,20.0,3.0,-1.3681,70.0,87.0
1362,2002-06-21,87.0,13.8,18.2,20.8,22.7,20.2,7.0,5.0,7.0,7.0,7.0,190.0,2.0,210.0,3.0,210.0,4.0,210.0,5.0,230.0,5.0,-2.0,76.0,64.0
1363,2002-06-22,64.0,15.6,17.7,19.6,19.9,21.1,8.0,8.0,8.0,7.0,6.0,180.0,4.0,200.0,4.0,220.0,3.0,200.0,5.0,220.0,4.0,-1.9284,87.0,80.0
1364,2002-06-23,80.0,14.2,17.3,20.9,21.0,16.8,5.0,6.0,6.0,5.0,7.0,330.0,2.0,350.0,2.0,90.0,2.0,360.0,7.0,10.0,5.0,2.0,64.0,78.0
1365,2002-06-24,78.0,11.6,17.2,19.2,20.8,18.6,1.0,3.0,2.0,1.0,1.0,330.0,2.0,360.0,5.0,350.0,5.0,340.0,6.0,10.0,6.0,-0.8682,80.0,77.0
1366,2002-06-25,77.0,10.7,17.8,21.0,22.0,19.9,1.0,2.0,1.0,1.0,0.0,290.0,1.0,50.0,3.0,30.0,3.0,350.0,4.0,350.0,5.0,1.5,78.0,92.0
1367,2002-06-26,92.0,11.8,17.3,21.8,21.7,19.5,1.0,2.0,2.0,2.0,1.0,300.0,1.0,360.0,3.0,350.0,4.0,10.0,4.0,340.0,5.0,-0.6946,77.0,78.0
1368,2002-06-27,78.0,13.3,16.9,19.5,20.7,18.3,6.0,5.0,4.0,3.0,1.0,340.0,3.0,10.0,5.0,350.0,6.0,340.0,7.0,340.0,8.0,-1.0419,92.0,85.0
1369,2002-06-28,85.0,11.2,16.5,18.3,19.0,16.5,2.0,4.0,4.0,2.0,1.0,300.0,3.0,10.0,6.0,330.0,5.0,330.0,6.0,350.0,5.0,-2.5,78.0,90.0
1370,2002-06-29,90.0,8.8,16.2,19.8,19.8,17.8,1.0,5.0,5.0,4.0,7.0,300.0,1.0,350.0,3.0,320.0,3.0,350.0,5.0,350.0,6.0,-1.9284,85.0,66.0
1371,2002-06-30,66.0,12.5,17.3,20.2,19.9,18.5,7.0,5.0,7.0,8.0,8.0,270.0,2.0,290.0,3.0,250.0,3.0,280.0,4.0,250.0,4.0,-2.8191,90.0,64.0
1372,2002-07-01,64.0,14.9,16.2,15.0,18.4,18.8,8.0,8.0,8.0,4.0,7.0,220.0,5.0,210.0,7.0,200.0,9.0,230.0,6.0,280.0,5.0,-3.0782,66.0,62.0
1373,2002-07-02,62.0,14.0,16.8,18.3,19.0,16.9,8.0,7.0,7.0,7.0,7.0,240.0,4.0,240.0,6.0,240.0,7.0,230.0,8.0,210.0,9.0,-6.0622,64.0,72.0
1374,2002-07-03,72.0,16.1,17.1,14.9,18.3,17.6,8.0,7.0,7.0,6.0,5.0,220.0,6.0,250.0,7.0,300.0,10.0,300.0,8.0,300.0,7.0,-8.6603,62.0,83.0
1375,2002-07-04,83.0,12.5,14.4,17.7,21.5,19.1,8.0,8.0,7.0,4.0,5.0,250.0,2.0,230.0,3.0,280.0,2.0,240.0,5.0,240.0,5.0,-1.9696,72.0,59.0
1376,2002-07-05,59.0,13.4,14.8,16.3,18.7,18.1,8.0,8.0,8.0,7.0,7.0,180.0,4.0,200.0,6.0,180.0,6.0,230.0,6.0,240.0,5.0,0.0,83.0,73.0
1377,2002-07-06,73.0,14.0,15.6,17.2,19.7,20.3,8.0,8.0,8.0,7.0,6.0,260.0,2.0,270.0,3.0,260.0,3.0,270.0,2.0,280.0,2.0,-2.9544,59.0,67.0
1378,2002-07-07,67.0,11.8,16.6,18.0,19.1,18.0,7.0,7.0,8.0,7.0,7.0,190.0,1.0,240.0,4.0,230.0,4.0,230.0,5.0,230.0,4.0,-3.0642,73.0,57.0
1379,2002-07-08,57.0,15.1,17.2,18.0,19.7,19.8,8.0,8.0,8.0,7.0,7.0,190.0,4.0,210.0,5.0,200.0,5.0,200.0,5.0,210.0,4.0,-1.7101,67.0,75.0
1380,2002-07-09,75.0,16.4,17.1,19.4,20.9,17.9,8.0,8.0,6.0,7.0,7.0,180.0,6.0,200.0,3.0,290.0,5.0,260.0,7.0,220.0,6.0,-4.6985,57.0,63.0
